z_t_math_base,z_t_math_end,blockZZ,treatment,spillover_class,in_person_sch,z_baseline,age2,female,father_jhs,mother_jhs,ses1,class_size,t_female,t_age2,t_exp,t_4yrcoll,t_cert,t_major_math,t_rank_yigao,b_t_math_t_direct,e_t_math_t_direct,b_t_math_t_active,e_t_math_t_active,b_t_math_fixed,e_t_math_fixed,b_t_math_rules,e_t_math_rules,b_t_math_inquiry,e_t_math_inquiry,t_intr_mot_base,t_intr_mot_end,t_prosoc_mot_base,t_prosoc_mot_end,blockZ
-.3111496,.46416995,12,2,0,1,.19840573,13.328073,.39325842,.64044946,.55056179,.0064393950665511,89,1,38.127312,16,0,1,1,0,-.2725291,.15261354,.47385377,1.1588054,.33817697,1.3076634,.034457177,-2.1352174,.97786903,-.84435773,.25843561,.58100575,-.34669834,-.76479071,1
.28808209,.46416995,22,2,1,1,-.013383195,14.440686,.44736841,.56578946,.56578946,.3948085450504905,76,0,51.96167,35,0,1,0,1,.10575644,.15261354,.40437379,1.1588054,.51632679,1.3076634,-.26959819,-2.1352174,-.27669781,-.84435773,-.01980578,.58100575,.18690588,-.76479071,2
-.91038132,.46416995,11,1,1,1,.27273303,13.371917,.46296296,.66666669,.5,.4406581309327007,54,1,30.874743,14,0,1,0,0,1.0841038,-1.0454005,-.2338239,.79128754,-.18967061,-.29488227,-.55191559,.12199339,.7833094,.37888286,-.25893682,-.19101356,-.6253382,-.27198109,1
.48782599,.46416995,21,1,0,1,-.0078754239,14.062149,.55555558,.60000002,.64444447,.5191570424306224,45,1,25.46475,1.2,1,1,0,0,-.50051278,-1.0454005,1.3888762,.79128754,-.64697647,-.65498316,-.50396019,.12199339,.5272584,.99437261,-.25893682,-.19101356,-.34669834,-.27198109,2
-.3111496,-.56189793,40,0,0,0,-.95285308,13.835619,.31999999,.51999998,.44,.298648492502515,50,1,37.546886,15,0,1,1,1,.32500246,-1.3722974,.74776608,.0085016219,.11310486,.24662945,-.39310083,-.0041384781,-.082138166,-.004593364,.96874642,-.27300152,.6028868,.96332812,4
.088338196,-.39088663,50,0,1,0,.00079936394,14.558496,.32075471,.58490568,.50943398,.1983065844083802,53,0,24.632444,1.25,1,0,0,0,-.11587256,-1.3722974,-.46227023,.0085016219,-.58200419,.24571469,.39241686,-.0041384781,-1.1134913,-.004593364,-2.7143033,-2.3973587,-3.0778303,-2.7426,5
.088338196,.46416995,41,1,0,0,.22677658,13.308993,.51219511,.2682927,.34146342,.4166502286777937,82,1,26.12731,3,1,1,0,0,-.15254492,-.81840205,1.0235045,.23557052,-1.0792435,-.49994636,1.0953255,.71318674,2.3887613,1.6955994,.96874642,.91215891,.069282599,.96332812,4
.48782599,.63518125,51,1,1,0,-.042615019,14.231729,.45833334,.18055555,.18055555,.2282672957786184,72,1,32.547569,3.5,0,1,1,0,.4217509,-.23365051,1.1665829,.31209105,.7416867,-.034083359,-.54873604,.91458791,.1124215,.71962202,.96874642,.91215891,1.0188677,.96332812,5
-.71063739,.46416995,12,2,1,1,-.096730299,13.544569,.46153846,.48076922,.34615386,.3327988424896929,52,1,26.294319,1.5,1,1,0,0,-.6371702,-.48930106,-.36377981,-.05542668,-.36877364,-.38543922,-.65688002,-.2425438,.56048191,-.004593364,.10806207,-.19101356,1.0188677,.96332812,1
-.91038132,.63518125,32,2,0,1,-.015114281,15.328922,.47619048,.3968254,.22222222,1.028886340766936,63,0,40.046543,19,1,1,0,1,-.22561495,-1.4524126,.94990605,-.30536658,-.80711699,-1.1153319,.65937561,.71049106,-.082138166,-1.2355729,.62543452,-.52676743,1.0188677,.45312661,3
-.51089352,.29315862,12,2,1,1,-.97740114,13.40268,.30000001,.6875,.61250001,.3551801470462604,80,0,50.5462,32,0,1,0,1,2.3955188,2.2195117,.16010095,-.039366469,.88190252,-.90760225,1.3912715,.39342859,1.1628487,.45169476,.96874642,.91215891,1.0188677,.96332812,1
.088338196,.46416995,22,2,0,1,.93511409,14.027298,.57352942,.63235295,.5147059,.324578844092944,68,1,40.213551,20,0,1,1,1,.31252247,2.3708203,-.21367046,-.31436506,-1.5067451,-1.0535599,1.6953267,.19726267,.7147882,.020080879,.96874642,.32213247,1.0188677,.48474586,2
-.91038132,-3.6401017,11,1,0,0,-.60005534,13.408286,.38961038,.74025977,.58441556,-.4069973691781664,77,0,43.463383,21,0,1,1,0,.30910552,,.055036951,,1.7237165,,.64851671,,.49869403,,-.01980578,,-.030823197,,1
.28808209,-3.6401017,21,1,1,0,.8717078,13.816871,.49253732,.73134327,.55223882,-.1394806554872831,67,1,36.960987,17,1,1,1,0,2.8631942,.90896088,-.58607322,-.29329094,.83340812,1.2785368,.39241686,-.44394493,-.50409472,-.79691523,-.25893682,.13043147,.10651787,.48474586,2
1.0870577,.80619258,40,0,1,0,.24795538,13.083394,.40322581,.72580647,.82258064,.1740618215951897,62,1,35.044491,16,0,1,0,0,-.11350086,.81539202,-.31033483,-.35901612,-.016425997,.48076928,.65937561,.19726267,.55591255,-.004593364,.96874642,.91215891,1.0188677,.96332812,4
-1.3098691,.29315862,50,0,0,0,.43889904,14.146827,.51428574,.67142856,.58571428,.3432017460057295,70,0,35.293636,16,0,1,0,0,.49935088,1.0317483,.055036951,.0085016219,1.2855519,1.2546033,.39241686,.1062876,-.082138166,-.004593364,.96874642,.91215891,1.0188677,.96332812,5
-1.1101252,.29315862,42,2,0,1,-.049455542,13.127836,.49315068,.69863015,.6438356,.6036819393469079,73,0,42.798084,22,0,1,0,1,.045860831,.61109161,.54745221,1.1588054,.51232082,-1.1601785,-.68947679,-.74566925,-.082138166,.87389785,.23474859,.91215891,-1.3335187,.48474586,4
.088338196,.46416995,52,2,1,1,.4278706,14.024072,.44615385,.70769233,.44615385,.4490674130760666,65,1,33.127995,15,0,1,0,0,.86819321,1.630007,.055036951,-.35901612,1.1984082,1.0973023,.65937561,.39342859,-.082138166,-.004593364,-.25893682,-.52216679,1.0188677,-.039682936,5
.28808209,.46416995,11,1,1,1,-.22211854,13.209161,.42477876,.59292036,.45132744,-.1539623239099575,113,1,36.213551,18,0,1,0,0,-.276465,-.18033695,1.0235045,.0085016219,-.45166153,-.2582843,.65937561,.71049106,-.082138166,-.004593364,.96874642,.58100575,1.0188677,.96332812,1
-.51089352,.46416995,31,1,0,1,.8409723,14.945548,.48514852,.68316829,.53465348,-.4952172910627046,101,0,41.546886,24,0,1,0,1,-.12735116,.12115203,.53432971,.83915579,.34184945,.21377324,-1.5987017,-.44043022,-1.5527993,-.004593364,-.3868047,-1.4233154,.10651787,.22964509,3
.28808209,.1221473,12,2,0,1,.57327336,13.100852,.58620691,.44827586,.36206895,.3579958019194752,58,1,34.045174,15.5,0,1,0,1,.59924471,.56998813,-.40882525,.1680485,-1.1324536,-.33047754,.81229538,1.1159891,-.053484071,.54278994,.62543452,.91215891,.70299262,.96332812,1
.28808209,.1221473,22,2,1,1,.82100987,14.099653,.65671641,.37313432,.29850745,.3482811590319111,67,1,42.5462,23,0,1,0,1,.63630378,.30612385,-.056575928,.85701269,-1.6188512,-.27065602,1.0715749,-.59553236,-.69153476,-.21123752,.62543452,.91215891,.14967063,.96332812,2
.28808209,-.39088663,41,1,1,0,1.1007216,12.934885,.68333334,.5,.43333334,.3519408006269143,60,1,24.547569,1,1,1,0,0,1.5380024,1.2928166,.055036951,-1.2782663,-.55427086,-1.1713715,.60936338,.71049106,-.53019851,-.004593364,.25843561,.067859754,-.1112112,.7082274,4
.28808209,.1221473,51,1,0,0,.68373042,13.942962,.55555558,.55555558,.47619048,.3641470173090735,63,1,34.212185,15,0,1,0,1,.30110538,.69677407,-.72915161,-1.4180809,-.27548772,.10853694,-.98992234,-.15680398,-.082138166,-.004593364,.62543452,-.34017387,.069282599,-.75937998,5
1.2868016,.80619258,41,1,0,1,.22570604,13.326118,.57407409,.48148149,.35185185,.4091031411115763,108,0,25.875427,1.5,1,1,0,0,-.44967702,.053867158,-.5157153,.26422295,-1.1397123,-.33069843,.059374493,-.23730852,-.082138166,-.004593364,-.25893682,-.19101356,-.34669834,-.27198109,4
-.1114057,.46416995,51,1,1,1,-.16970131,14.149694,.52747256,.45054945,.35164836,.3257755642528012,91,1,26.959618,2,1,1,0,0,-.66860086,.14183486,-.48379233,-.13374408,.88459808,2.237113,-1.1095601,-.44296974,-.11325273,-.043320239,-.86733991,-.051561385,-.028863456,-1.5671231,5
-1.509613,.46416995,10,0,1,0,-.44474542,13.315916,.5106383,.55319148,.21276596,.8673838602039003,47,1,33.875427,15,0,1,0,1,.71886879,-.50071299,.055036951,.086819001,-.27153587,.15084003,-2.0297554,-.51736677,-.082138166,-.45617607,.62543452,.91215891,1.0188677,-.49546272,1
-2.9078202,-1.0749319,30,0,0,0,-.59967542,15.569226,.56,.36000001,.23999999,.4576881759932778,50,0,52.799454,30,0,1,0,1,-.19515872,.76084548,-1.2014135,-1.2643938,2.113822,.36141583,-.99059117,.50908989,-.50409472,-1.0716659,.4927575,-.19101356,-1.6553112,-1.0515107,3
.28808209,.46416995,11,1,1,1,-1.0990835,13.879705,.40625,.25,.21875,.6743891708967094,32,1,27.876797,6,0,1,0,0,-.07798332,.31497061,1.0235045,1.1588054,.29210135,.64751339,-1.038308,.50908989,-.082138166,-.004593364,.96874642,-.78104013,1.0188677,.73103005,1
.48782599,.29315862,31,1,0,1,-1.0652978,15.811571,.35294119,.49019608,.27450982,.762405694799082,51,0,36.295689,16,0,1,1,1,-1.0778502,.035176203,-.67570662,-.72653389,1.1179078,-.90845031,.096040905,.0010968256,-.53019851,-.004593364,.96874642,.00068742194,1.0188677,.47592926,3
.28808209,-3.6401017,10,0,1,0,-1.3008797,13.871712,.48214287,.21428572,.16071428,.8528529544494193,56,1,42.5462,23,0,1,0,1,1.5609629,,.53108925,,-.15955171,,.37634546,,-1.9574045,,-1.0343182,,-1.023561,,1
.28808209,.1221473,20,0,0,0,-1.1701506,14.344946,.64406782,.31666666,.2,.9663565283366838,60,0,44.046543,25,0,1,0,1,.093660206,-1.0059333,.055036951,.51942772,-.38065591,-1.1962036,.051265046,.50996214,-.082138166,.54278994,.96874642,.38930479,1.0188677,-.34063014,2
-.71063739,.46416995,10,0,0,0,.21858074,13.324995,.62121212,.60606062,.5151515,.3636218051011455,66,0,35.211498,16,0,1,0,0,-.48491123,-.58398354,-1.3168168,-1.2943265,2.1022453,.67860478,-.85307401,-.83799732,-3.0628862,-1.2712662,.60174751,-.71386778,.069282599,.20660125,1
1.0870577,.29315862,20,0,1,0,.51051903,14.709747,.7647059,.60294116,.35294119,.7351567780588651,68,0,39.712524,17,0,1,0,1,.016060267,2.4435716,.35932842,.8015663,-.47851768,.17273168,1.4283679,.71049106,1.4259295,-.46088147,.34719312,.91215891,1.0188677,.7082274,2
-1.1101252,-.21987534,40,0,0,0,.6445598,13.453403,.6111111,.3888889,.24444444,.4252241062322507,90,0,34.127312,15,0,1,1,1,.032810405,1.1771886,1.4423213,1.1588054,1.7137164,1.2494199,1.2093645,1.5083208,-.34521905,.62852681,-.21982649,-.65191084,.88152665,.69400012,4
-.3111496,-.21987534,50,0,1,0,-.51585448,14.5206,.47368422,.31578946,.24561404,.2048152397957199,57,1,36.128677,36,0,1,0,1,-.099240139,-.017883252,.10848199,-.18161213,-1.2194924,.1517548,-.25279033,.71049106,.33981839,.091207206,.96874642,.58100575,.38515773,-.27198109,5
-1.9091008,.46416995,41,1,1,0,-.79690051,13.469582,.64705884,.15686275,.19607843,.6000538573683517,51,0,60.632442,40,0,1,0,1,.88859606,-.43110651,-.48758286,-.99253398,-.80400926,.71802002,-.77902848,-.28604418,-3.0132287,-.004593364,.60174751,-1.0353128,-1.3963892,.47051865,4
.48782599,.46416995,51,1,0,0,-.91539365,14.413416,.41304347,.28260869,.10869565,.5994610613549028,46,0,26.12731,2,1,1,0,0,.55004394,-.43110651,-.67570662,-.99253398,.69402117,.71802002,-.39310083,-.28604418,.1124215,-.004593364,-1.4238226,-1.0353128,-.1112112,.47051865,5
-.1114057,.29315862,42,2,0,0,.28527358,13.365218,.64583331,.6875,.41666666,-.0758197576218859,48,1,34.294319,15,0,1,0,1,.38104722,-.84581679,.37536335,-.72653389,-.01529988,-1.3406683,.65937561,-1.864454,-.72018886,-1.1557173,.96874642,.91215891,-.34669834,.96332812,4
.088338196,.29315862,52,2,1,0,.70578736,13.975986,.64583331,.70833331,.39583334,.043347128923313,48,1,36.380562,16,0,1,0,1,1.977826,-.11599086,.30879587,-.0017771352,-.095079973,.24216576,.072290167,-.77396214,-.50409472,.90327752,.34719312,.91215891,.88152665,.96332812,5
.088338196,-.21987534,12,2,1,1,.5973115,13.060837,.52941179,.70588237,.4852941,-.4282297251036811,68,1,33.212868,15,0,1,0,1,-.42276198,.73292011,1.1665829,1.0572877,-1.5221373,-2.4457622,1.3754826,1.5083208,1.556151,2.0544012,-.06118929,.91215891,-.74296147,-.039682936,1
-1.7093569,-.21987534,22,2,0,1,.86447436,14.067952,.5,.6388889,.5138889,-.086875997098878,72,1,25.546886,1,1,1,0,0,1.6856374,.11090022,.055036951,-.25749847,.098378152,-.12836212,.043303117,-.38899887,-.082138166,-.60833395,-.17017934,.20731193,-.34669834,-.7964099,2
-.1114057,.46416995,42,2,1,0,.21902685,13.361465,.40579709,.60869563,.42028984,-.2957487335638921,69,1,40.213551,21,0,1,0,1,1.1226578,.29119375,.68302464,-.039366469,-.27548772,.91050744,.64602983,-.0041384781,-.082138166,-.004593364,.96874642,.58100575,1.0188677,.48474586,4
.48782599,.80619258,52,2,0,0,-.073555924,14.390839,.42857143,.60317463,.47619048,.132442947388877,63,1,26.959618,4,1,1,0,0,-.16433662,.00031295547,.03014498,.26242611,1.0226772,.91050744,.35532027,.39612427,.55591255,.45169476,.042991534,.58100575,1.0188677,.48474586,5
-1.1101252,-.21987534,11,1,1,1,-1.0534948,13.50189,.46808511,.42553192,.25531915,.7442116902837022,47,0,32.876114,13,0,1,0,1,-1.207642,-1.0088594,-.0031308897,.32815129,-.86432487,-1.3406683,-.17615421,.076366119,.050633684,-.57643044,-.94556057,-.64158791,-1.3394362,-.78218269,1
.088338196,.29315862,21,1,0,1,.83986998,14.355128,.63157892,.52631581,.2631579,.4128621783430311,38,0,37.295002,16,0,1,1,1,.21394894,1.6337707,1.0033511,-.35901612,-1.4967579,-1.6176114,.67544693,.39342859,.49869403,-.45617607,.10806207,-.19101356,-.34473857,-1.2379625,2
.48782599,-.21987534,42,2,0,1,-1.0941849,13.48422,.37037036,.4074074,.2962963,.4781190084939418,27,0,29.9603,2,1,1,0,0,-.87372148,.87162685,.32191831,-.20384891,-.36725572,-1.0019861,.051265046,.076366119,-.082138166,-.43150184,.96874642,-.19101356,1.0188677,.43889937,4
-.51089352,-.56189793,52,2,1,1,.12208685,14.433949,.53658539,.43902439,.29268292,.736994422483264,41,1,25.127995,2,1,1,0,0,-1.2295161,-1.8004423,1.0235045,.42966896,-.56858796,-.77688932,.61909962,.0053568892,1.9668049,.45169476,.96874642,.58100575,1.3347429,.44431019,5
.28808209,-.21987534,42,2,0,1,-.99418491,13.432368,.55172414,.46551725,.31034482,.6169127098227641,58,0,54.212185,35,0,1,0,1,1.0182341,.9691245,-.096898437,-.2455404,-.24339288,-1.1231446,.65937561,1.3121549,-.082138166,.71962202,.62543452,.91215891,-.58218545,.96332812,4
.48782599,.46416995,52,2,1,1,.11564313,14.278987,.55555558,.40000001,.2888889,.5561667402861231,45,1,38.464066,18,0,1,0,1,-.38569352,.23189411,-1.8682936,-1.9296411,-1.3117352,-.76558471,.65937561,.36165962,.36592227,-1.3393726,.36261648,.91215891,-.34669834,.47592926,5
-.3111496,.46416995,11,1,0,0,.55000788,12.905343,.52941179,.5,.32352942,.3448017265029636,68,1,39.63039,22,0,1,0,1,2.2605114,-.93958497,-.22070143,.0085016219,-.98639864,-.69234127,-.78699034,.71049106,-.53019851,-.9124642,-.60224879,-.19101356,.20662364,.90866524,1
-.71063739,.63518125,21,1,1,0,-1.0843971,14.40694,.35135135,.37837839,.22972973,.6183828728826319,74,1,40.128677,21,1,1,1,1,.15828466,1.1137396,-.096898437,.18770246,-.98639864,-1.4938877,-1.5822443,-.54913568,-.8504104,-.45617607,.28212258,-.26789409,.52249879,-.27198109,2
-.3111496,-.048864014,11,1,1,1,-1.414174,13.623904,.44262296,.49180329,.45901638,.4824193976866121,61,1,28.547569,1.6,1,1,0,0,.47078571,-1.0836933,-3.1740637,-.18161213,-1.1449536,.54543275,.28923675,.44485995,-.082138166,-.072699882,.69050503,.91215891,.70299262,.7082274,1
.48782599,.63518125,21,1,0,1,-.27766201,14.60322,.5869565,.5869565,.30434781,.3119602246937598,46,0,35.545517,10,1,1,1,0,-.34307963,.57736081,-.22070143,.93353325,.79643166,1.3850543,1.4360473,.96332359,-.082138166,.61089641,.96874642,3.2379251,1.0188677,-2.2640173,2
.68756992,.46416995,40,0,1,0,-.2593646,13.286726,.58139533,.67441863,.3255814,.3436041440707086,43,1,34.713211,14,1,1,0,0,-1.4971083,-1.7048373,.12269084,-.18411654,-1.2630757,-.043647248,-.8276965,-.24069636,-.082138166,-.004593364,-1.4711967,-1.7544686,-2.1282454,-1.5215178,4
1.0870577,-.39088663,50,0,0,0,-.66909182,14.733679,.5714286,.47619048,.19047619,.2486582837638079,42,0,33.379875,8,0,1,1,0,.14063075,.11149431,-.31033483,-.35901612,.77436584,-.31645575,-.93991017,.0010968256,-1.9104178,-.45617607,-1.6369936,-.84361184,-1.3532366,-.96863437,5
-2.3085885,-.56189793,42,2,1,0,-.29315841,13.219789,.52777779,.69444442,.47222221,.1014251000043406,36,0,55.463383,29,1,1,0,0,.77008998,-.94870609,-2.2562737,.0085016219,-.69953018,-.69234127,-.72568917,.51432514,-2.3065667,-.004593364,-.25893682,-.44988692,.40683529,-.77360731,4
.28808209,-.39088663,52,2,0,0,-.73526245,14.462012,.45833334,.41666666,.375,.6870869277797585,24,1,45.04586,26,0,1,0,1,-2.0483484,-.037181731,-2.3478873,-1.2643938,-.099313892,.38749629,-.93151814,-.95463377,-2.1309915,-.43150184,-.60224879,-.85331988,.38515773,-.51826537,5
.68756992,.29315862,12,2,1,1,-.95623899,13.443942,.66666669,.35555556,.17777778,.8754977615262963,45,0,28.046543,3,1,1,1,0,-1.01237,-.1788584,1.3152778,-.05542668,-.61168033,-.74530977,.088361531,.39342859,.36592227,-.004593364,-2.7143033,-.81387264,-.88226223,-1.7623912,1
.28808209,.46416995,32,2,0,1,-.27900514,15.251677,.67500001,.27500001,.22499999,.5488059191468879,40,0,36.295689,10,0,1,1,1,-.16433662,.076163895,1.4423213,-.90715474,.68207991,1.3233327,.63835043,-1.0087609,.3945764,-.45617607,-1.1846917,-1.2941861,.56565154,-1.5072904,3
.088338196,-.048864014,12,2,0,0,.12202272,12.857958,.47619048,.80952382,.70238096,-1.111952010461008,84,1,26.546202,4,0,1,1,0,-.27920291,.28383836,1.4423213,1.4248055,-1.0526421,-.1385068,2.5917034,1.5443498,2.3887613,1.5981132,.96874642,.91215891,1.0188677,.96332812,1
.88731378,.97720391,22,2,1,0,.89552969,13.847715,.46987951,.77108431,.62650603,-.9270601928201665,83,1,35.545517,16,0,1,1,1,-.41985077,.0047592227,.4808847,1.1588054,-1.1656803,-1.0339873,-.72657323,.7936914,-.082138166,.15460832,.10806207,-1.8842125,.20662364,-1.3208387,2
.088338196,.29315862,12,2,1,0,-1.2363489,13.00728,.41818181,.58181816,.4909091,.6097724841945686,55,0,54.631073,36,0,1,1,1,.40656602,-.13122891,-.29288548,.0085016219,-.62783539,-.69234127,.048085492,-.089878298,1.5776855,1.6028185,.96874642,.91215891,1.0188677,.96332812,1
.28808209,.1221473,32,2,0,0,1.0255307,14.640802,.70212764,.55319148,.36170211,.365624516814361,47,0,42.798084,23,0,1,0,1,-1.188237,-.56510156,.37977394,.85701269,-.54805529,-.04132713,-.11846267,.23765473,-.082138166,.96969843,.96874642,.91215891,1.0188677,.96332812,3
.48782599,.63518125,12,2,1,0,.85366988,12.842693,.43298969,.62886596,.52577317,-.4052191123599285,97,1,39.545517,20,0,1,0,1,.76758111,.54702014,.47202769,.08188349,1.1859993,1.3336688,1.121587,.27689499,.78787887,-.45617607,-.25893682,-.84361184,-.34669834,-.7505635,1
-.1114057,-.21987534,22,2,0,0,-.4157204,13.943062,.43956044,.50549453,.43956044,-.2172512623281367,91,1,40.714581,22,0,1,0,1,.50172263,.17004773,-.31033483,-.72653389,-.63094318,-.25066546,.051265046,.19726267,-1.9962904,-.45617607,-.25893682,-.19101356,-.34669834,-.75937998,2
.48782599,.80619258,10,0,1,0,-.66843385,13.045968,.5,.56,.54000002,-.2100250385092079,50,0,31.96167,9,0,1,1,0,-1.9836917,-.41654131,.30879587,1.5263233,1.0824156,-.74911487,.33606946,.71842206,-1.1134913,.78772861,-.33943066,-.34017387,.58708847,.22964509,1
-.1114057,-.90392059,30,0,0,0,.1194267,14.996438,.40816328,.53061223,.36734694,-.1175847262195102,49,0,35.545517,10,0,1,0,0,4.3365574,.59224308,.055036951,.0085016219,4.209311,1.034479,.65937561,.11152285,-.082138166,-.004593364,-2.7143033,-2.3973587,-3.0778303,-.27198109,3
-.1114057,-.048864014,10,0,1,0,.50436401,12.729557,.56862748,.66666669,.70588237,-.6890401307910746,51,0,40.213551,16,0,1,0,0,1.4325937,1.2435423,-2.3735647,.0085016219,.67174089,1.728737,-1.2197846,.51432514,-.082138166,-.004593364,-1.223802,-.52216679,.46554574,-.039682936,1
-.1114057,-.39088663,20,0,0,0,.091282532,13.704203,.44,.60000002,.56,-.5274538253930182,50,1,35.211498,15,0,1,1,0,-.090796582,.21811645,-1.2540574,-1.4430782,.60432911,-1.6395208,.029957321,-3.275182,-1.5026106,-2.8828874,.62543452,.38930479,.28701168,-.49005201,2
.48782599,.1221473,41,1,1,1,-1.2080142,13.037645,.48717949,.46153846,.43589744,-.3711087887028335,39,0,41.798767,17,0,1,1,1,-.32734784,-.76216269,.67125517,.0085016219,-.031432174,.24662945,-.21569373,-.94020665,.49869403,-.004593364,.96874642,1.4356278,-2.1713982,.53940892,4
-2.1088448,-1.0749319,51,1,0,1,-.16913575,14.009856,.60000002,.5,.46666667,.0980985057678035,30,1,28.213552,5,0,1,0,1,1.1826775,1.0517263,-1.00489,-.032226432,1.2735488,.16978556,.9053092,1.7457509,-.082138166,.71962202,-.25893682,-.19101356,.14967063,-.27198109,5
1.0870577,.97720391,41,1,1,1,-.39294115,13.550918,.4909091,.43636364,.45454547,-.4238802229501054,55,1,29.798767,6,1,1,0,0,.35756955,-.71302122,-.58607322,-.62501627,.32996985,.39811283,-1.1361041,-1.1560349,-.082138166,-.004593364,-1.590801,-1.6253393,-.79991448,-2.5103016,4
1.0870577,-3.6401017,61,1,0,1,-.013648626,15.267731,.53846157,.30769232,.30769232,.1613932274797717,39,0,38.294319,19,0,1,0,1,-1.3450258,-1.8762493,1.0235045,-2.4844546,-1.8520346,-.93334901,.2331719,.71049106,-.27669781,-.004593364,.10806207,-.19101356,.52249879,.48474586,6
.68756992,.80619258,10,0,1,0,-.26177511,12.964673,.63265306,.48979592,.3877551,.1633734224773231,49,1,44.547569,25,0,1,0,1,4.3365574,.071206592,.055036951,.85701269,-1.1656803,.99083388,.65937561,-.18857287,-.082138166,-.004593364,-1.8536191,-.52216679,-1.7122643,-1.4984739,1
.68756992,.80619258,20,0,0,0,.53625208,13.817825,.4509804,.37254903,.35294119,.5635533108175854,51,1,27.293634,4,1,1,1,0,1.3433124,-.0077693369,-.31033483,1.7923232,.54079866,.56149614,.65937561,.71049106,-.082138166,.87860322,-.25893682,-1.2941861,-.34669834,-1.2379625,2
.48782599,-.048864014,12,2,1,0,.62924242,13.329596,.38095239,.30158731,.26984128,.474789916638122,63,0,33.9603,5,1,1,0,0,.12922573,.62224942,.046179939,-.25749847,.79954034,.38592166,-1.2023691,-.80720359,-.95215517,.063513145,-.60224879,-.19101356,.46554574,-1.246779,1
.48782599,.29315862,32,2,0,0,.13177082,15.17282,.5090909,.5272727,.45454547,-.0757587433192538,55,1,33.464748,15,0,1,0,0,1.0841038,.23723905,-1.8336666,-2.7974296,-.7180717,.31649694,-.44555601,-.21077487,-.082138166,-.18142547,-.25893682,1.1428005,-.34669834,.1817939,3
-.3111496,.1221473,12,2,1,1,.37697619,13.369952,.6111111,.45833334,.40277779,-.088918177778917,72,1,27.96167,4.5,1,1,0,0,.34907705,.8326894,.12863536,-.039366469,-1.5564959,-.40435767,-2.0306559,.47829613,.5272584,-.004593364,.96874642,-.51245862,1.0188677,-.0026530731,1
1.0870577,.63518125,32,2,0,1,.0075117424,15.616244,.4375,.4375,.39583334,.4485385040390025,48,0,37.127995,18,0,1,1,1,-.59895402,.1826926,-1.7432321,-.35901612,1.1166846,.17478193,-.41367197,-1.4885918,-.27669781,-.18142547,-1.5020435,-.71386778,.51065826,-.50427926,3
.28808209,.46416995,42,2,1,1,.037184007,12.933143,.32075471,.33962265,.35849056,.109565529049847,53,1,42.212185,22,0,1,0,1,-.1280878,-1.2932053,.54318672,.21057342,-.33269557,-.32253996,-.30913767,-.4738664,-.69865435,-1.5408792,-1.2083788,-1.4336383,-.42708635,.21541783,4
.28808209,.29315862,52,2,0,1,.26876193,14.148517,.45762712,.35593221,.25423729,-.3649520351538697,59,1,39.37851,16.5,1,1,0,1,.68743813,1.1771886,-1.0124886,-.35901612,1.2484952,2.0680954,1.4206885,.51178563,.33981839,-.004593364,.62543452,.13043147,1.0188677,-.28079766,5
1.2868016,.80619258,42,2,0,1,-.089107171,12.926863,.46341464,.48780489,.36585367,.3266957714978221,41,0,28.876112,6,1,1,1,0,-1.2225173,-2.2907054,.82286257,-.83556962,-1.3522887,-2.1679044,-3.9039621,-2.7094934,-.43803397,2.0544012,.96874642,.91215891,1.0188677,.96332812,4
-1.3098691,-.048864014,52,2,1,1,-.044146735,14.312423,.3877551,.42857143,.32653061,.8435427769046705,49,0,32.799454,12,0,1,1,0,-.93480504,-.14514962,-.50868434,.93353325,-1.527173,-1.3406683,.35532027,-1.5414845,-.082138166,-.004593364,.96874642,.91215891,.88152665,.96332812,5
.48782599,.29315862,42,2,1,0,.061583735,12.704848,.46987951,.43373495,.43373495,-.3488982843856544,83,0,44.295689,24,0,1,0,1,-.18880412,.26874489,-.31033483,-.093016036,.10124237,-.76307082,.68312627,.71318674,-.082138166,.45169476,-.25893682,-.19101356,1.0188677,.96332812,4
.68756992,-3.6401017,52,2,0,0,.61535412,13.889977,.54285717,.40000001,.48571429,-.5932869128141482,70,1,35.211498,17,0,1,0,1,-2.6807592,-2.3070748,1.1131378,1.3010511,-2.6817584,-2.1474333,-1.0306284,-.64095914,.40196002,-.072699882,.96874642,.91215891,1.0188677,.48474586,5
.68756992,.63518125,41,1,1,0,.33690318,13.159742,.40425533,.57446808,.40425533,.307785764006956,47,0,41.713894,16,0,1,0,0,-.79610109,-.54188788,.40437379,.8033632,-.59388644,-1.8691283,-1.1876181,1.0311215,.36592227,1.6028185,-.25893682,.91215891,-.34669834,.96332812,4
.28808209,.63518125,51,1,0,0,-.041824963,14.385893,.60526317,.52631581,.34210527,.2887041343887461,38,0,35.463383,16,0,1,1,0,-2.5407205,-1.9353138,.81006807,1.0572877,-2.2093766,.3198787,1.7614102,1.1440871,1.3026502,.99437261,.62543452,.38930479,1.0188677,.96332812,5
.68756992,.63518125,40,0,0,0,-.13254316,13.318539,.46153846,.44230768,.34615386,.1999139219525141,52,1,29.212868,5.5,1,1,0,0,.61436808,.70753694,.38239431,.63174075,1.5604224,1.3674346,.92633432,1.549585,-.082138166,2.0544012,-.60224879,-.19101356,.52249879,.21541783,4
